QueryNumber;Ranking;Doc;Similarity
00001;198;00965;0.5211918877426535
00001;199;00968;0.5211918877426535
00001;200;00969;0.5211918877426535
00001;201;00971;0.5211918877426535
00001;202;00986;0.5211918877426535
00001;203;00987;0.5211918877426535
00001;204;00988;0.5211918877426535
00001;205;00989;0.5211918877426535
00001;206;00993;0.5211918877426535
00001;207;00998;0.5211918877426535
00001;208;01005;0.5211918877426535
00001;209;01019;0.5211918877426535
00001;210;01040;0.5211918877426535
00001;211;01050;0.5211918877426535
00001;212;01066;0.5211918877426535
00001;213;01067;0.5211918877426535
00001;214;01076;0.5211918877426535
00001;215;01091;0.5211918877426535
00001;216;01096;0.5211918877426535
00001;217;01099;0.5211918877426535
00001;218;01106;0.5211918877426535
00001;219;01115;0.5211918877426535
00001;220;01117;0.5211918877426535
00001;221;01125;0.5211918877426535
00001;222;01128;0.5211918877426535
00001;223;01135;0.5211918877426535
00001;224;01136;0.5211918877426535
00001;225;01137;0.5211918877426535
00001;226;01146;0.5211918877426535
00001;227;01155;0.5211918877426535
00001;228;01157;0.5211918877426535
00001;229;01159;0.5211918877426535
00001;230;01161;0.5211918877426535
00001;231;01162;0.5211918877426535
00001;232;01163;0.5211918877426535
00001;233;01164;0.5211918877426535
00001;234;01165;0.5211918877426535
00001;235;01167;0.5211918877426535
00001;236;01169;0.5211918877426535
00001;237;01170;0.5211918877426535
00001;238;01171;0.5211918877426535
00001;239;01172;0.5211918877426535
00001;240;01173;0.5211918877426535
00001;241;01175;0.5211918877426535
00001;242;01179;0.5211918877426535
00001;243;01181;0.5211918877426535
00001;244;01200;0.5211918877426535
00001;245;01205;0.5211918877426535
00001;246;01206;0.5211918877426535
00001;247;01210;0.5211918877426535
00001;248;01222;0.5211918877426535
00001;249;01224;0.5211918877426535
00001;250;00201;0.5048567149523262
00001;251;00208;0.5048567149523262
00001;252;00453;0.5048567149523262
00001;253;00563;0.5048567149523262
00001;254;00810;0.5048567149523262
00001;255;00840;0.5048567149523262
00001;256;00878;0.5048567149523262
00001;257;00892;0.5048567149523262
00001;258;00973;0.5048567149523262
00001;259;01044;0.5048567149523262
00001;260;00266;0.490291679225633
00001;261;00501;0.490291679225633
00001;262;00564;0.490291679225633
00001;263;00690;0.490291679225633
00001;264;00975;0.490291679225633
00001;265;01145;0.490291679225633
00001;266;01238;0.490291679225633
00001;267;00596;0.48070035520926846
00001;268;01234;0.48070035520926846
00001;269;00122;0.47856191585392854
00001;270;00529;0.47856191585392854
00001;271;00532;0.47856191585392854
00001;272;01139;0.47856191585392854
00001;273;01202;0.47856191585392854
00001;274;00522;0.4778183894318269
00001;275;00526;0.4778183894318269
00001;276;00567;0.4778183894318269
00001;277;00741;0.4778183894318269
00001;278;00850;0.4778183894318269
00001;279;01026;0.4778183894318269
00001;280;01185;0.4778183894318269
00001;281;00061;0.47166063854374823
00001;282;00106;0.47166063854374823
00001;283;00107;0.47166063854374823
00001;284;00159;0.47166063854374823
00001;285;00163;0.47166063854374823
00001;286;00281;0.47166063854374823
00001;287;00288;0.47166063854374823
00001;288;00290;0.47166063854374823
00001;289;00296;0.47166063854374823
00001;290;00316;0.47166063854374823
00001;291;00400;0.47166063854374823
00001;292;00458;0.47166063854374823
00001;293;00459;0.47166063854374823
00001;294;00542;0.47166063854374823
00001;295;00546;0.47166063854374823
00001;296;00651;0.47166063854374823
00001;297;00733;0.47166063854374823
00001;298;00813;0.47166063854374823
00001;299;00836;0.47166063854374823
00001;300;00848;0.47166063854374823
00001;301;00958;0.47166063854374823
00001;302;00970;0.47166063854374823
00001;303;01003;0.47166063854374823
00001;304;01029;0.47166063854374823
00001;305;01041;0.47166063854374823
00001;306;01071;0.47166063854374823
00001;307;01078;0.47166063854374823
00001;308;01081;0.47166063854374823
00001;309;01103;0.47166063854374823
00001;310;01112;0.47166063854374823
00001;311;01149;0.47166063854374823
00001;312;01215;0.47166063854374823
00001;313;01227;0.47166063854374823
00001;314;00047;0.4578795038777928
00001;315;00166;0.4578795038777928
00001;316;00219;0.4578795038777928
00001;317;00463;0.4578795038777928
00001;318;00478;0.4578795038777928
00001;319;00503;0.4578795038777928
00001;320;00710;0.4578795038777928
00001;321;00711;0.4578795038777928
00001;322;00805;0.4578795038777928
00001;323;00925;0.4578795038777928
00001;324;00027;0.4496502549635882
00001;325;00096;0.4496502549635882
00001;326;00317;0.4496502549635882
00001;327;00333;0.4496502549635882
00001;328;00352;0.4496502549635882
00001;329;00467;0.4496502549635882
00001;330;00510;0.4496502549635882
00001;331;00539;0.4496502549635882
00001;332;00606;0.4496502549635882
00001;333;00734;0.4496502549635882
00001;334;00053;0.4478833326321642
00001;335;00067;0.4478833326321642
00001;336;00179;0.4478833326321642
00001;337;00263;0.4478833326321642
00001;338;00287;0.4478833326321642
00001;339;00753;0.4478833326321642
00001;340;00847;0.4478833326321642
00001;341;00876;0.4478833326321642
00001;342;01055;0.4478833326321642
00001;343;01102;0.4478833326321642
00001;344;00040;0.4472741064106908
00001;345;00440;0.4472741064106908
00001;346;00461;0.4472741064106908
00001;347;00484;0.4472741064106908
00001;348;00505;0.4472741064106908
00001;349;00582;0.4472741064106908
00001;350;00636;0.4472741064106908
00001;351;00967;0.4472741064106908
00001;352;00060;0.37796447300922725
00001;353;00109;0.37796447300922725
00001;354;00239;0.37796447300922725
00001;355;00617;0.37796447300922725
00001;356;00701;0.37796447300922725
00001;357;00846;0.37796447300922725
00001;358;00943;0.37796447300922725
00001;359;00990;0.37796447300922725
00001;360;01036;0.37796447300922725
00001;361;00001;0.37796447300922725
00001;362;00005;0.37796447300922725
00001;363;00006;0.37796447300922725
00001;364;00007;0.37796447300922725
00001;365;00008;0.37796447300922725
00001;366;00015;0.37796447300922725
00001;367;00019;0.37796447300922725
00001;368;00021;0.37796447300922725
00001;369;00022;0.37796447300922725
00001;370;00023;0.37796447300922725
00001;371;00024;0.37796447300922725
00001;372;00026;0.37796447300922725
00001;373;00030;0.37796447300922725
00001;374;00042;0.37796447300922725
00001;375;00049;0.37796447300922725
00001;376;00051;0.37796447300922725
00001;377;00064;0.37796447300922725
00001;378;00065;0.37796447300922725
00001;379;00068;0.37796447300922725
00001;380;00072;0.37796447300922725
00001;381;00077;0.37796447300922725
00001;382;00080;0.37796447300922725
00001;383;00082;0.37796447300922725
00001;384;00084;0.37796447300922725
00001;385;00088;0.37796447300922725
00001;386;00090;0.37796447300922725
00001;387;00092;0.37796447300922725
00001;388;00093;0.37796447300922725
00001;389;00095;0.37796447300922725
00001;390;00098;0.37796447300922725
00001;391;00100;0.37796447300922725
00001;392;00102;0.37796447300922725
00001;393;00104;0.37796447300922725
00001;394;00108;0.37796447300922725
00001;395;00110;0.37796447300922725
00001;396;00111;0.37796447300922725
00001;397;00113;0.37796447300922725
00001;398;00118;0.37796447300922725
00001;399;00119;0.37796447300922725
00001;400;00123;0.37796447300922725
00001;401;00125;0.37796447300922725
00001;402;00130;0.37796447300922725
00001;403;00134;0.37796447300922725
00001;404;00146;0.37796447300922725
00001;405;00149;0.37796447300922725
00001;406;00154;0.37796447300922725
00001;407;00155;0.37796447300922725
00001;408;00156;0.37796447300922725
00001;409;00160;0.37796447300922725
00001;410;00161;0.37796447300922725
00001;411;00164;0.37796447300922725
00001;412;00167;0.37796447300922725
00001;413;00169;0.37796447300922725
00001;414;00170;0.37796447300922725
00001;415;00172;0.37796447300922725
00001;416;00173;0.37796447300922725
00001;417;00176;0.37796447300922725
00001;418;00177;0.37796447300922725
00001;419;00178;0.37796447300922725
00001;420;00181;0.37796447300922725
00001;421;00182;0.37796447300922725
00001;422;00183;0.37796447300922725
00001;423;00184;0.37796447300922725
00001;424;00188;0.37796447300922725
00001;425;00191;0.37796447300922725
00001;426;00193;0.37796447300922725
00001;427;00195;0.37796447300922725
00001;428;00196;0.37796447300922725
00001;429;00199;0.37796447300922725
00001;430;00200;0.37796447300922725
00001;431;00203;0.37796447300922725
00001;432;00204;0.37796447300922725
00001;433;00209;0.37796447300922725
00001;434;00210;0.37796447300922725
00001;435;00212;0.37796447300922725
00001;436;00215;0.37796447300922725
00001;437;00217;0.37796447300922725
00001;438;00221;0.37796447300922725
00001;439;00222;0.37796447300922725
00001;440;00223;0.37796447300922725
00001;441;00224;0.37796447300922725
00001;442;00225;0.37796447300922725
00001;443;00227;0.37796447300922725
00001;444;00228;0.37796447300922725
00001;445;00229;0.37796447300922725
00001;446;00230;0.37796447300922725
00001;447;00231;0.37796447300922725
00001;448;00232;0.37796447300922725
00001;449;00233;0.37796447300922725
00001;450;00234;0.37796447300922725
00001;451;00237;0.37796447300922725
00001;452;00238;0.37796447300922725
00001;453;00244;0.37796447300922725
00001;454;00245;0.37796447300922725
00001;455;00250;0.37796447300922725
00001;456;00251;0.37796447300922725
00001;457;00252;0.37796447300922725
00001;458;00253;0.37796447300922725
00001;459;00254;0.37796447300922725
00001;460;00255;0.37796447300922725
00001;461;00258;0.37796447300922725
00001;462;00259;0.37796447300922725
00001;463;00261;0.37796447300922725
00001;464;00268;0.37796447300922725
00001;465;00271;0.37796447300922725
00001;466;00273;0.37796447300922725
00001;467;00274;0.37796447300922725
00001;468;00278;0.37796447300922725
00001;469;00279;0.37796447300922725
00001;470;00282;0.37796447300922725
00001;471;00283;0.37796447300922725
00001;472;00284;0.37796447300922725
00001;473;00286;0.37796447300922725
00001;474;00289;0.37796447300922725
00001;475;00292;0.37796447300922725
00001;476;00293;0.37796447300922725
00001;477;00295;0.37796447300922725
00001;478;00304;0.37796447300922725
00001;479;00305;0.37796447300922725
00001;480;00308;0.37796447300922725
00001;481;00315;0.37796447300922725
00001;482;00323;0.37796447300922725
00001;483;00325;0.37796447300922725
00001;484;00326;0.37796447300922725
00001;485;00327;0.37796447300922725
00001;486;00332;0.37796447300922725
00001;487;00340;0.37796447300922725
00001;488;00341;0.37796447300922725
00001;489;00342;0.37796447300922725
00001;490;00346;0.37796447300922725
00001;491;00348;0.37796447300922725
00001;492;00349;0.37796447300922725
00001;493;00351;0.37796447300922725
00001;494;00357;0.37796447300922725
00001;495;00360;0.37796447300922725
00001;496;00361;0.37796447300922725
00001;497;00363;0.37796447300922725
00001;498;00364;0.37796447300922725
00001;499;00367;0.37796447300922725
00001;500;00368;0.37796447300922725
00001;501;00369;0.37796447300922725
00001;502;00370;0.37796447300922725
00001;503;00371;0.37796447300922725
00001;504;00372;0.37796447300922725
00001;505;00377;0.37796447300922725
00001;506;00383;0.37796447300922725
00001;507;00390;0.37796447300922725
00001;508;00391;0.37796447300922725
00001;509;00393;0.37796447300922725
00001;510;00396;0.37796447300922725
00001;511;00402;0.37796447300922725
00001;512;00407;0.37796447300922725
00001;513;00408;0.37796447300922725
00001;514;00409;0.37796447300922725
00001;515;00410;0.37796447300922725
00001;516;00414;0.37796447300922725
00001;517;00416;0.37796447300922725
00001;518;00418;0.37796447300922725
00001;519;00419;0.37796447300922725
00001;520;00420;0.37796447300922725
00001;521;00421;0.37796447300922725
00001;522;00422;0.37796447300922725
00001;523;00429;0.37796447300922725
00001;524;00432;0.37796447300922725
00001;525;00442;0.37796447300922725
00001;526;00443;0.37796447300922725
00001;527;00445;0.37796447300922725
00001;528;00446;0.37796447300922725
00001;529;00447;0.37796447300922725
00001;530;00457;0.37796447300922725
00001;531;00460;0.37796447300922725
00001;532;00462;0.37796447300922725
00001;533;00472;0.37796447300922725
00001;534;00473;0.37796447300922725
00001;535;00479;0.37796447300922725
00001;536;00480;0.37796447300922725
00001;537;00482;0.37796447300922725
00001;538;00486;0.37796447300922725
00001;539;00487;0.37796447300922725
00001;540;00506;0.37796447300922725
00001;541;00517;0.37796447300922725
00001;542;00518;0.37796447300922725
00001;543;00519;0.37796447300922725
00001;544;00521;0.37796447300922725
00001;545;00524;0.37796447300922725
00001;546;00528;0.37796447300922725
00001;547;00548;0.37796447300922725
00001;548;00550;0.37796447300922725
00001;549;00554;0.37796447300922725
00001;550;00555;0.37796447300922725
00001;551;00556;0.37796447300922725
00001;552;00569;0.37796447300922725
00001;553;00575;0.37796447300922725
00001;554;00577;0.37796447300922725
00001;555;00579;0.37796447300922725
00001;556;00583;0.37796447300922725
00001;557;00587;0.37796447300922725
00001;558;00590;0.37796447300922725
00001;559;00591;0.37796447300922725
00001;560;00594;0.37796447300922725
00001;561;00598;0.37796447300922725
00001;562;00599;0.37796447300922725
00001;563;00601;0.37796447300922725
00001;564;00604;0.37796447300922725
00001;565;00605;0.37796447300922725
00001;566;00607;0.37796447300922725
00001;567;00608;0.37796447300922725
00001;568;00611;0.37796447300922725
00001;569;00612;0.37796447300922725
00001;570;00613;0.37796447300922725
00001;571;00616;0.37796447300922725
00001;572;00618;0.37796447300922725
00001;573;00622;0.37796447300922725
00001;574;00623;0.37796447300922725
00001;575;00626;0.37796447300922725
00001;576;00629;0.37796447300922725
00001;577;00630;0.37796447300922725
00001;578;00631;0.37796447300922725
00001;579;00639;0.37796447300922725
00001;580;00640;0.37796447300922725
00001;581;00643;0.37796447300922725
00001;582;00650;0.37796447300922725
00001;583;00653;0.37796447300922725
00001;584;00657;0.37796447300922725
00001;585;00659;0.37796447300922725
00001;586;00660;0.37796447300922725
00001;587;00661;0.37796447300922725
00001;588;00667;0.37796447300922725
00001;589;00668;0.37796447300922725
00001;590;00670;0.37796447300922725
00001;591;00672;0.37796447300922725
00001;592;00673;0.37796447300922725
00001;593;00675;0.37796447300922725
00001;594;00677;0.37796447300922725
00001;595;00683;0.37796447300922725
00001;596;00686;0.37796447300922725
00001;597;00687;0.37796447300922725
00001;598;00688;0.37796447300922725
00001;599;00692;0.37796447300922725
00001;600;00695;0.37796447300922725
00001;601;00696;0.37796447300922725
00001;602;00698;0.37796447300922725
00001;603;00700;0.37796447300922725
00001;604;00702;0.37796447300922725
00001;605;00703;0.37796447300922725
00001;606;00706;0.37796447300922725
00001;607;00715;0.37796447300922725
00001;608;00717;0.37796447300922725
00001;609;00719;0.37796447300922725
00001;610;00725;0.37796447300922725
00001;611;00727;0.37796447300922725
00001;612;00728;0.37796447300922725
00001;613;00732;0.37796447300922725
00001;614;00736;0.37796447300922725
00001;615;00737;0.37796447300922725
00001;616;00743;0.37796447300922725
00001;617;00747;0.37796447300922725
00001;618;00750;0.37796447300922725
00001;619;00752;0.37796447300922725
00001;620;00757;0.37796447300922725
00001;621;00762;0.37796447300922725
00001;622;00764;0.37796447300922725
00001;623;00769;0.37796447300922725
00001;624;00770;0.37796447300922725
00001;625;00772;0.37796447300922725
00001;626;00775;0.37796447300922725
00001;627;00778;0.37796447300922725
00001;628;00780;0.37796447300922725
00001;629;00782;0.37796447300922725
00001;630;00784;0.37796447300922725
00001;631;00793;0.37796447300922725
00001;632;00795;0.37796447300922725
00001;633;00800;0.37796447300922725
00001;634;00802;0.37796447300922725
00001;635;00803;0.37796447300922725
00001;636;00804;0.37796447300922725
00001;637;00806;0.37796447300922725
00001;638;00826;0.37796447300922725
00001;639;00828;0.37796447300922725
00001;640;00829;0.37796447300922725
00001;641;00832;0.37796447300922725
00001;642;00833;0.37796447300922725
00001;643;00838;0.37796447300922725
00001;644;00841;0.37796447300922725
00001;645;00842;0.37796447300922725
00001;646;00843;0.37796447300922725
00001;647;00844;0.37796447300922725
00001;648;00849;0.37796447300922725
00001;649;00851;0.37796447300922725
00001;650;00855;0.37796447300922725
00001;651;00859;0.37796447300922725
00001;652;00862;0.37796447300922725
00001;653;00863;0.37796447300922725
00001;654;00865;0.37796447300922725
00001;655;00873;0.37796447300922725
00001;656;00874;0.37796447300922725
00001;657;00879;0.37796447300922725
00001;658;00883;0.37796447300922725
00001;659;00884;0.37796447300922725
00001;660;00885;0.37796447300922725
00001;661;00886;0.37796447300922725
00001;662;00887;0.37796447300922725
00001;663;00888;0.37796447300922725
00001;664;00889;0.37796447300922725
00001;665;00890;0.37796447300922725
00001;666;00896;0.37796447300922725
00001;667;00897;0.37796447300922725
00001;668;00903;0.37796447300922725
00001;669;00907;0.37796447300922725
00001;670;00913;0.37796447300922725
00001;671;00916;0.37796447300922725
00001;672;00919;0.37796447300922725
00001;673;00922;0.37796447300922725
00001;674;00923;0.37796447300922725
00001;675;00928;0.37796447300922725
00001;676;00929;0.37796447300922725
00001;677;00931;0.37796447300922725
00001;678;00934;0.37796447300922725
00001;679;00937;0.37796447300922725
00001;680;00942;0.37796447300922725
00001;681;00945;0.37796447300922725
00001;682;00947;0.37796447300922725
00001;683;00952;0.37796447300922725
00001;684;00953;0.37796447300922725
00001;685;00955;0.37796447300922725
00001;686;00972;0.37796447300922725
00001;687;00976;0.37796447300922725
00001;688;00981;0.37796447300922725
00001;689;00983;0.37796447300922725
00001;690;00992;0.37796447300922725
00001;691;00995;0.37796447300922725
00001;692;01000;0.37796447300922725
00001;693;01007;0.37796447300922725
00001;694;01009;0.37796447300922725
00001;695;01010;0.37796447300922725
00001;696;01012;0.37796447300922725
00001;697;01017;0.37796447300922725
00001;698;01021;0.37796447300922725
00001;699;01024;0.37796447300922725
00001;700;01025;0.37796447300922725
00001;701;01030;0.37796447300922725
00001;702;01032;0.37796447300922725
00001;703;01033;0.37796447300922725
00001;704;01034;0.37796447300922725
00001;705;01035;0.37796447300922725
00001;706;01038;0.37796447300922725
00001;707;01043;0.37796447300922725
00001;708;01046;0.37796447300922725
00001;709;01047;0.37796447300922725
00001;710;01048;0.37796447300922725
00001;711;01051;0.37796447300922725
00001;712;01052;0.37796447300922725
00001;713;01053;0.37796447300922725
00001;714;01054;0.37796447300922725
00001;715;01056;0.37796447300922725
00001;716;01057;0.37796447300922725
00001;717;01058;0.37796447300922725
00001;718;01060;0.37796447300922725
00001;719;01062;0.37796447300922725
00001;720;01065;0.37796447300922725
00001;721;01068;0.37796447300922725
00001;722;01070;0.37796447300922725
00001;723;01073;0.37796447300922725
00001;724;01074;0.37796447300922725
00001;725;01075;0.37796447300922725
00001;726;01077;0.37796447300922725
00001;727;01082;0.37796447300922725
00001;728;01085;0.37796447300922725
00001;729;01086;0.37796447300922725
00001;730;01095;0.37796447300922725
00001;731;01101;0.37796447300922725
00001;732;01104;0.37796447300922725
00001;733;01105;0.37796447300922725
00001;734;01108;0.37796447300922725
00001;735;01110;0.37796447300922725
00001;736;01111;0.37796447300922725
00001;737;01114;0.37796447300922725
00001;738;01116;0.37796447300922725
00001;739;01118;0.37796447300922725
00001;740;01119;0.37796447300922725
00001;741;01124;0.37796447300922725
00001;742;01126;0.37796447300922725
00001;743;01127;0.37796447300922725
00001;744;01129;0.37796447300922725
00001;745;01131;0.37796447300922725
00001;746;01132;0.37796447300922725
00001;747;01134;0.37796447300922725
00001;748;01138;0.37796447300922725
00001;749;01140;0.37796447300922725
00001;750;01141;0.37796447300922725
00001;751;01147;0.37796447300922725
00001;752;01152;0.37796447300922725
00001;753;01190;0.37796447300922725
00001;754;01191;0.37796447300922725
00001;755;01195;0.37796447300922725
00001;756;01198;0.37796447300922725
00001;757;01214;0.37796447300922725
00001;758;01218;0.37796447300922725
00001;759;01220;0.37796447300922725
00001;760;01223;0.37796447300922725
00001;761;01226;0.37796447300922725
00001;762;01232;0.37796447300922725
00001;763;01239;0.37796447300922725
00001;764;00028;0.3779644730092272
00001;765;00101;0.3779644730092272
00001;766;00157;0.3779644730092272
00001;767;00321;0.3779644730092272
00001;768;00324;0.3779644730092272
00001;769;00334;0.3779644730092272
00001;770;00373;0.3779644730092272
00001;771;00570;0.3779644730092272
00001;772;00581;0.3779644730092272
00001;773;00634;0.3779644730092272
00001;774;00638;0.3779644730092272
00001;775;00652;0.3779644730092272
00001;776;00768;0.3779644730092272
00001;777;00823;0.3779644730092272
00001;778;01092;0.3779644730092272
00001;779;00303;0.3779644730092272
00001;780;00435;0.3779644730092272
00001;781;00789;0.3779644730092272
00001;782;01193;0.3779644730092272
00001;783;00171;0.3779644730092272
00001;784;00277;0.3779644730092272
00001;785;00444;0.3779644730092272
00001;786;00854;0.3779644730092272
00001;787;00861;0.3779644730092272
00001;788;01059;0.3779644730092272
00001;789;00041;0.3779644730092272
00001;790;00114;0.3779644730092272
00001;791;00133;0.3779644730092272
00001;792;00256;0.3779644730092272
00001;793;00270;0.3779644730092272
00001;794;00300;0.3779644730092272
00001;795;00498;0.3779644730092272
00001;796;00592;0.3779644730092272
00001;797;00776;0.3779644730092272
00001;798;00788;0.3779644730092272
00001;799;00909;0.3779644730092272
00001;800;00980;0.3779644730092272
00001;801;01064;0.3779644730092272
00001;802;01121;0.3779644730092272
00001;803;00033;0.3779644730092272
00001;804;00038;0.3779644730092272
00001;805;00039;0.3779644730092272
00001;806;00126;0.3779644730092272
00001;807;00142;0.3779644730092272
00001;808;00175;0.3779644730092272
00001;809;00235;0.3779644730092272
00001;810;00236;0.3779644730092272
00001;811;00272;0.3779644730092272
00001;812;00297;0.3779644730092272
00001;813;00301;0.3779644730092272
00001;814;00306;0.3779644730092272
00001;815;00307;0.3779644730092272
00001;816;00375;0.3779644730092272
00001;817;00378;0.3779644730092272
00001;818;00380;0.3779644730092272
00001;819;00382;0.3779644730092272
00001;820;00404;0.3779644730092272
00001;821;00431;0.3779644730092272
