QueryNumber;Ranking;Doc;Similarity
00001;254;'00898';0.4907282506072483
00001;255;'00508';0.49072821742672434
00001;256;'00963';0.49072818527737166
00001;257;'00074';0.49072817179888123
00001;258;'00190';0.49072817179888123
00001;259;'00807';0.49072817179888123
00001;260;'00951';0.49072817179888123
00001;261;'01019';0.49072817179888123
00001;262;'01136';0.49072817179888123
00001;263;'01137';0.49072817179888123
00001;264;'00584';0.49072808054315215
00001;265;'01076';0.49072808054315215
00001;266;'00085';0.49072802869171755
00001;267;'00707';0.49072802869171755
00001;268;'01146';0.49072802869171755
00001;269;'00585';0.49072798928736605
00001;270;'00541';0.487187589884756
00001;271;'01171';0.487187589884756
00001;272;'01120';0.4850921342061692
00001;273;'00159';0.4838722200020025
00001;274;'00813';0.4838722200020025
00001;275;'00260';0.4838001298180769
00001;276;'00317';0.48251781414478656
00001;277;'01202';0.4800229891133084
00001;278;'00798';0.47954625136168055
00001;279;'00559';0.4786863419135952
00001;280;'00219';0.47792038431060435
00001;281;'00003';0.47461433563133404
00001;282;'00401';0.47461433563133404
00001;283;'00904';0.47461433563133404
00001;284;'00137';0.4746142850191295
00001;285;'00266';0.4742259709390094
00001;286;'00415';0.4740570831986755
00001;287;'00915';0.4740569475869969
00001;288;'01164';0.4740569316780348
00001;289;'00163';0.470849263181327
00001;290;'00458';0.470849263181327
00001;291;'00400';0.4651241713608154
00001;292;'01029';0.4651241713608154
00001;293;'01149';0.4651239342500171
00001;294;'00336';0.46206245222064035
00001;295;'00494';0.46206245222064035
00001;296;'00822';0.46206245222064035
00001;297;'01115';0.46206245222064035
00001;298;'01175';0.46206245222064035
00001;299;'00013';0.46206232039337225
00001;300;'00148';0.46206232039337225
00001;301;'00322';0.46206232039337225
00001;302;'00971';0.46206232039337225
00001;303;'01128';0.46206232039337225
00001;304;'01162';0.46206232039337225
00001;305;'01170';0.46206232039337225
00001;306;'00337';0.4620622887782334
00001;307;'00690';0.46190393768833876
00001;308;'00463';0.45850371020160036
00001;309;'01044';0.455430394104899
00001;310;'00140';0.45523333904665886
00001;311;'00794';0.45523333904665886
00001;312;'00027';0.4544373992959662
00001;313;'00053';0.45354947938466494
00001;314;'00040';0.4532420388851876
00001;315;'00062';0.45281931532561376
00001;316;'00481';0.4520509852405113
00001;317;'00961';0.44803536734228466
00001;318;'01112';0.44492761781227363
00001;319;'00425';0.4442990035567046
00001;320;'01157';0.44429898331095913
00001;321;'00124';0.4442988403829142
00001;322;'00248';0.4442988403829142
00001;323;'00685';0.4442988403829142
00001;324;'00749';0.4442988403829142
00001;325;'00565';0.44429875899737387
00001;326;'00522';0.4429539032670945
00001;327;'00925';0.44127589001832773
00001;328;'00242';0.4389416096095944
00001;329;'00588';0.4389416096095944
00001;330;'00726';0.4378693728190123
00001;331;'01185';0.4365801010628114
00001;332;'00993';0.43254598772487995
00001;333;'00018';0.4325458565484484
00001;334;'01155';0.4325458565484484
00001;335;'00312';0.432545803801726
00001;336;'00572';0.432545803801726
00001;337;'00946';0.432545803801726
00001;338;'00847';0.4312524188108979
00001;339;'00956';0.4242661931811899
00001;340;'01096';0.4242661931811899
00001;341;'01167';0.4242661931811899
00001;342;'00748';0.4242661601981305
00001;343;'00892';0.4236261636262594
00001;344;'00647';0.4181403173164865
00001;345;'00895';0.4181403173164865
00001;346;'01222';0.4181403173164865
00001;347;'00535';0.4134328616298132
00001;348;'00771';0.4134328616298132
00001;349;'01200';0.40970592601710865
00001;350;'00573';0.40668415810639913
00001;351;'00484';0.3990958579512028
00001;352;'00334';0.37796447300922725
00001;353;'00990';0.37796447300922725
00001;354;'00171';0.37796447300922725
00001;355;'00444';0.37796447300922725
00001;356;'01059';0.37796447300922725
00001;357;'00133';0.37796447300922725
00001;358;'00256';0.37796447300922725
00001;359;'00776';0.37796447300922725
00001;360;'00788';0.37796447300922725
00001;361;'00909';0.37796447300922725
00001;362;'01064';0.37796447300922725
00001;363;'00404';0.37796447300922725
00001;364;'00534';0.37796447300922725
00001;365;'00655';0.37796447300922725
00001;366;'00877';0.37796447300922725
00001;367;'00005';0.37796447300922725
00001;368;'00006';0.37796447300922725
00001;369;'00007';0.37796447300922725
00001;370;'00008';0.37796447300922725
00001;371;'00015';0.37796447300922725
00001;372;'00023';0.37796447300922725
00001;373;'00024';0.37796447300922725
00001;374;'00026';0.37796447300922725
00001;375;'00030';0.37796447300922725
00001;376;'00042';0.37796447300922725
00001;377;'00049';0.37796447300922725
00001;378;'00051';0.37796447300922725
00001;379;'00072';0.37796447300922725
00001;380;'00080';0.37796447300922725
00001;381;'00082';0.37796447300922725
00001;382;'00084';0.37796447300922725
00001;383;'00088';0.37796447300922725
00001;384;'00092';0.37796447300922725
00001;385;'00095';0.37796447300922725
00001;386;'00100';0.37796447300922725
00001;387;'00102';0.37796447300922725
00001;388;'00108';0.37796447300922725
00001;389;'00110';0.37796447300922725
00001;390;'00113';0.37796447300922725
00001;391;'00118';0.37796447300922725
00001;392;'00146';0.37796447300922725
00001;393;'00149';0.37796447300922725
00001;394;'00156';0.37796447300922725
00001;395;'00164';0.37796447300922725
00001;396;'00169';0.37796447300922725
00001;397;'00172';0.37796447300922725
00001;398;'00176';0.37796447300922725
00001;399;'00177';0.37796447300922725
00001;400;'00181';0.37796447300922725
00001;401;'00183';0.37796447300922725
00001;402;'00184';0.37796447300922725
00001;403;'00188';0.37796447300922725
00001;404;'00191';0.37796447300922725
00001;405;'00196';0.37796447300922725
00001;406;'00199';0.37796447300922725
00001;407;'00209';0.37796447300922725
00001;408;'00212';0.37796447300922725
00001;409;'00217';0.37796447300922725
00001;410;'00224';0.37796447300922725
00001;411;'00228';0.37796447300922725
00001;412;'00229';0.37796447300922725
00001;413;'00231';0.37796447300922725
00001;414;'00233';0.37796447300922725
00001;415;'00237';0.37796447300922725
00001;416;'00238';0.37796447300922725
00001;417;'00250';0.37796447300922725
00001;418;'00252';0.37796447300922725
00001;419;'00271';0.37796447300922725
00001;420;'00273';0.37796447300922725
00001;421;'00274';0.37796447300922725
00001;422;'00279';0.37796447300922725
00001;423;'00282';0.37796447300922725
00001;424;'00283';0.37796447300922725
00001;425;'00292';0.37796447300922725
00001;426;'00293';0.37796447300922725
00001;427;'00295';0.37796447300922725
00001;428;'00323';0.37796447300922725
00001;429;'00327';0.37796447300922725
00001;430;'00332';0.37796447300922725
00001;431;'00340';0.37796447300922725
00001;432;'00341';0.37796447300922725
00001;433;'00346';0.37796447300922725
00001;434;'00348';0.37796447300922725
00001;435;'00349';0.37796447300922725
00001;436;'00351';0.37796447300922725
00001;437;'00361';0.37796447300922725
00001;438;'00363';0.37796447300922725
00001;439;'00364';0.37796447300922725
00001;440;'00367';0.37796447300922725
00001;441;'00372';0.37796447300922725
00001;442;'00390';0.37796447300922725
00001;443;'00396';0.37796447300922725
00001;444;'00402';0.37796447300922725
00001;445;'00407';0.37796447300922725
00001;446;'00408';0.37796447300922725
00001;447;'00421';0.37796447300922725
00001;448;'00422';0.37796447300922725
00001;449;'00429';0.37796447300922725
00001;450;'00460';0.37796447300922725
00001;451;'00472';0.37796447300922725
00001;452;'00473';0.37796447300922725
00001;453;'00479';0.37796447300922725
00001;454;'00480';0.37796447300922725
00001;455;'00506';0.37796447300922725
00001;456;'00524';0.37796447300922725
00001;457;'00528';0.37796447300922725
00001;458;'00550';0.37796447300922725
00001;459;'00556';0.37796447300922725
00001;460;'00583';0.37796447300922725
00001;461;'00587';0.37796447300922725
00001;462;'00594';0.37796447300922725
00001;463;'00599';0.37796447300922725
00001;464;'00604';0.37796447300922725
00001;465;'00607';0.37796447300922725
00001;466;'00608';0.37796447300922725
00001;467;'00611';0.37796447300922725
00001;468;'00616';0.37796447300922725
00001;469;'00618';0.37796447300922725
00001;470;'00622';0.37796447300922725
00001;471;'00626';0.37796447300922725
00001;472;'00629';0.37796447300922725
00001;473;'00630';0.37796447300922725
00001;474;'00639';0.37796447300922725
00001;475;'00650';0.37796447300922725
00001;476;'00653';0.37796447300922725
00001;477;'00657';0.37796447300922725
00001;478;'00661';0.37796447300922725
00001;479;'00667';0.37796447300922725
00001;480;'00670';0.37796447300922725
00001;481;'00673';0.37796447300922725
00001;482;'00677';0.37796447300922725
00001;483;'00692';0.37796447300922725
00001;484;'00698';0.37796447300922725
00001;485;'00700';0.37796447300922725
00001;486;'00702';0.37796447300922725
00001;487;'00706';0.37796447300922725
00001;488;'00715';0.37796447300922725
00001;489;'00717';0.37796447300922725
00001;490;'00719';0.37796447300922725
00001;491;'00727';0.37796447300922725
00001;492;'00728';0.37796447300922725
00001;493;'00737';0.37796447300922725
00001;494;'00747';0.37796447300922725
00001;495;'00752';0.37796447300922725
00001;496;'00757';0.37796447300922725
00001;497;'00764';0.37796447300922725
00001;498;'00769';0.37796447300922725
00001;499;'00772';0.37796447300922725
00001;500;'00775';0.37796447300922725
00001;501;'00778';0.37796447300922725
00001;502;'00780';0.37796447300922725
00001;503;'00784';0.37796447300922725
00001;504;'00793';0.37796447300922725
00001;505;'00804';0.37796447300922725
00001;506;'00806';0.37796447300922725
00001;507;'00826';0.37796447300922725
00001;508;'00828';0.37796447300922725
00001;509;'00833';0.37796447300922725
00001;510;'00838';0.37796447300922725
00001;511;'00841';0.37796447300922725
00001;512;'00842';0.37796447300922725
00001;513;'00844';0.37796447300922725
00001;514;'00855';0.37796447300922725
00001;515;'00859';0.37796447300922725
00001;516;'00862';0.37796447300922725
00001;517;'00865';0.37796447300922725
00001;518;'00879';0.37796447300922725
00001;519;'00885';0.37796447300922725
00001;520;'00886';0.37796447300922725
00001;521;'00887';0.37796447300922725
00001;522;'00888';0.37796447300922725
00001;523;'00889';0.37796447300922725
00001;524;'00890';0.37796447300922725
00001;525;'00897';0.37796447300922725
00001;526;'00903';0.37796447300922725
00001;527;'00907';0.37796447300922725
00001;528;'00913';0.37796447300922725
00001;529;'00922';0.37796447300922725
00001;530;'00923';0.37796447300922725
00001;531;'00928';0.37796447300922725
00001;532;'00929';0.37796447300922725
00001;533;'00934';0.37796447300922725
00001;534;'00955';0.37796447300922725
00001;535;'00972';0.37796447300922725
00001;536;'00981';0.37796447300922725
00001;537;'00983';0.37796447300922725
00001;538;'01007';0.37796447300922725
00001;539;'01009';0.37796447300922725
00001;540;'01024';0.37796447300922725
00001;541;'01032';0.37796447300922725
00001;542;'01035';0.37796447300922725
00001;543;'01038';0.37796447300922725
00001;544;'01047';0.37796447300922725
00001;545;'01048';0.37796447300922725
00001;546;'01054';0.37796447300922725
00001;547;'01056';0.37796447300922725
00001;548;'01057';0.37796447300922725
00001;549;'01060';0.37796447300922725
00001;550;'01062';0.37796447300922725
00001;551;'01065';0.37796447300922725
00001;552;'01068';0.37796447300922725
00001;553;'01074';0.37796447300922725
00001;554;'01075';0.37796447300922725
00001;555;'01077';0.37796447300922725
00001;556;'01082';0.37796447300922725
00001;557;'01095';0.37796447300922725
00001;558;'01101';0.37796447300922725
00001;559;'01104';0.37796447300922725
00001;560;'01110';0.37796447300922725
00001;561;'01111';0.37796447300922725
00001;562;'01118';0.37796447300922725
00001;563;'01119';0.37796447300922725
00001;564;'01127';0.37796447300922725
00001;565;'01131';0.37796447300922725
00001;566;'01132';0.37796447300922725
00001;567;'01134';0.37796447300922725
00001;568;'01141';0.37796447300922725
00001;569;'01147';0.37796447300922725
00001;570;'01152';0.37796447300922725
00001;571;'01190';0.37796447300922725
00001;572;'01191';0.37796447300922725
00001;573;'01198';0.37796447300922725
00001;574;'01214';0.37796447300922725
00001;575;'01226';0.37796447300922725
00001;576;'01232';0.37796447300922725
00001;577;'01239';0.37796447300922725
00001;578;'00028';0.3779644730092272
00001;579;'00101';0.3779644730092272
00001;580;'00157';0.3779644730092272
00001;581;'00321';0.3779644730092272
00001;582;'00324';0.3779644730092272
00001;583;'00373';0.3779644730092272
00001;584;'00570';0.3779644730092272
00001;585;'00581';0.3779644730092272
00001;586;'00634';0.3779644730092272
00001;587;'00638';0.3779644730092272
00001;588;'00652';0.3779644730092272
00001;589;'00768';0.3779644730092272
00001;590;'00823';0.3779644730092272
00001;591;'01092';0.3779644730092272
00001;592;'00303';0.3779644730092272
00001;593;'00435';0.3779644730092272
00001;594;'00789';0.3779644730092272
00001;595;'01193';0.3779644730092272
00001;596;'00060';0.3779644730092272
00001;597;'00109';0.3779644730092272
00001;598;'00239';0.3779644730092272
00001;599;'00617';0.3779644730092272
00001;600;'00701';0.3779644730092272
00001;601;'00846';0.3779644730092272
00001;602;'00943';0.3779644730092272
00001;603;'01036';0.3779644730092272
00001;604;'00277';0.3779644730092272
00001;605;'00854';0.3779644730092272
00001;606;'00861';0.3779644730092272
00001;607;'00041';0.3779644730092272
00001;608;'00114';0.3779644730092272
00001;609;'00270';0.3779644730092272
00001;610;'00300';0.3779644730092272
00001;611;'00498';0.3779644730092272
00001;612;'00592';0.3779644730092272
00001;613;'00980';0.3779644730092272
00001;614;'01121';0.3779644730092272
00001;615;'00033';0.3779644730092272
00001;616;'00038';0.3779644730092272
00001;617;'00039';0.3779644730092272
00001;618;'00126';0.3779644730092272
00001;619;'00142';0.3779644730092272
00001;620;'00175';0.3779644730092272
00001;621;'00235';0.3779644730092272
00001;622;'00236';0.3779644730092272
00001;623;'00272';0.3779644730092272
00001;624;'00297';0.3779644730092272
00001;625;'00301';0.3779644730092272
00001;626;'00306';0.3779644730092272
00001;627;'00307';0.3779644730092272
00001;628;'00375';0.3779644730092272
00001;629;'00378';0.3779644730092272
00001;630;'00380';0.3779644730092272
00001;631;'00382';0.3779644730092272
00001;632;'00431';0.3779644730092272
00001;633;'00475';0.3779644730092272
00001;634;'00495';0.3779644730092272
00001;635;'00525';0.3779644730092272
00001;636;'00530';0.3779644730092272
00001;637;'00540';0.3779644730092272
00001;638;'00553';0.3779644730092272
00001;639;'00561';0.3779644730092272
00001;640;'00566';0.3779644730092272
00001;641;'00571';0.3779644730092272
00001;642;'00574';0.3779644730092272
00001;643;'00576';0.3779644730092272
00001;644;'00586';0.3779644730092272
00001;645;'00610';0.3779644730092272
00001;646;'00624';0.3779644730092272
00001;647;'00625';0.3779644730092272
00001;648;'00628';0.3779644730092272
00001;649;'00632';0.3779644730092272
00001;650;'00646';0.3779644730092272
00001;651;'00662';0.3779644730092272
00001;652;'00665';0.3779644730092272
00001;653;'00671';0.3779644730092272
00001;654;'00691';0.3779644730092272
00001;655;'00697';0.3779644730092272
00001;656;'00739';0.3779644730092272
00001;657;'00740';0.3779644730092272
00001;658;'00745';0.3779644730092272
00001;659;'00746';0.3779644730092272
00001;660;'00786';0.3779644730092272
00001;661;'00796';0.3779644730092272
00001;662;'00797';0.3779644730092272
00001;663;'00809';0.3779644730092272
00001;664;'00819';0.3779644730092272
00001;665;'00831';0.3779644730092272
00001;666;'00845';0.3779644730092272
00001;667;'00853';0.3779644730092272
00001;668;'00869';0.3779644730092272
00001;669;'00881';0.3779644730092272
00001;670;'00930';0.3779644730092272
00001;671;'00949';0.3779644730092272
00001;672;'00954';0.3779644730092272
00001;673;'00977';0.3779644730092272
00001;674;'00984';0.3779644730092272
00001;675;'00997';0.3779644730092272
00001;676;'01002';0.3779644730092272
00001;677;'01014';0.3779644730092272
00001;678;'01039';0.3779644730092272
00001;679;'01049';0.3779644730092272
00001;680;'01083';0.3779644730092272
00001;681;'01093';0.3779644730092272
00001;682;'01142';0.3779644730092272
00001;683;'01143';0.3779644730092272
00001;684;'01148';0.3779644730092272
00001;685;'01151';0.3779644730092272
00001;686;'01156';0.3779644730092272
00001;687;'01158';0.3779644730092272
00001;688;'01160';0.3779644730092272
00001;689;'01166';0.3779644730092272
00001;690;'01177';0.3779644730092272
00001;691;'01178';0.3779644730092272
00001;692;'01182';0.3779644730092272
00001;693;'01192';0.3779644730092272
00001;694;'01203';0.3779644730092272
00001;695;'01204';0.3779644730092272
00001;696;'01207';0.3779644730092272
00001;697;'01209';0.3779644730092272
00001;698;'01211';0.3779644730092272
00001;699;'01213';0.3779644730092272
00001;700;'01216';0.3779644730092272
00001;701;'01233';0.3779644730092272
00001;702;'01237';0.3779644730092272
00001;703;'00001';0.3779644730092272
00001;704;'00019';0.3779644730092272
00001;705;'00021';0.3779644730092272
00001;706;'00022';0.3779644730092272
00001;707;'00064';0.3779644730092272
00001;708;'00065';0.3779644730092272
00001;709;'00068';0.3779644730092272
00001;710;'00077';0.3779644730092272
00001;711;'00090';0.3779644730092272
00001;712;'00093';0.3779644730092272
00001;713;'00098';0.3779644730092272
00001;714;'00104';0.3779644730092272
00001;715;'00111';0.3779644730092272
00001;716;'00119';0.3779644730092272
00001;717;'00123';0.3779644730092272
00001;718;'00125';0.3779644730092272
00001;719;'00130';0.3779644730092272
00001;720;'00134';0.3779644730092272
00001;721;'00154';0.3779644730092272
00001;722;'00155';0.3779644730092272
00001;723;'00160';0.3779644730092272
00001;724;'00161';0.3779644730092272
00001;725;'00167';0.3779644730092272
00001;726;'00170';0.3779644730092272
00001;727;'00173';0.3779644730092272
00001;728;'00178';0.3779644730092272
00001;729;'00182';0.3779644730092272
00001;730;'00193';0.3779644730092272
00001;731;'00195';0.3779644730092272
00001;732;'00200';0.3779644730092272
00001;733;'00203';0.3779644730092272
00001;734;'00204';0.3779644730092272
00001;735;'00210';0.3779644730092272
00001;736;'00215';0.3779644730092272
00001;737;'00221';0.3779644730092272
00001;738;'00222';0.3779644730092272
00001;739;'00223';0.3779644730092272
00001;740;'00225';0.3779644730092272
00001;741;'00227';0.3779644730092272
00001;742;'00230';0.3779644730092272
00001;743;'00232';0.3779644730092272
00001;744;'00234';0.3779644730092272
00001;745;'00244';0.3779644730092272
00001;746;'00245';0.3779644730092272
00001;747;'00251';0.3779644730092272
00001;748;'00253';0.3779644730092272
00001;749;'00254';0.3779644730092272
00001;750;'00255';0.3779644730092272
00001;751;'00258';0.3779644730092272
00001;752;'00259';0.3779644730092272
00001;753;'00261';0.3779644730092272
00001;754;'00268';0.3779644730092272
00001;755;'00278';0.3779644730092272
00001;756;'00284';0.3779644730092272
00001;757;'00286';0.3779644730092272
00001;758;'00289';0.3779644730092272
00001;759;'00304';0.3779644730092272
00001;760;'00305';0.3779644730092272
00001;761;'00308';0.3779644730092272
00001;762;'00315';0.3779644730092272
00001;763;'00325';0.3779644730092272
00001;764;'00326';0.3779644730092272
00001;765;'00342';0.3779644730092272
00001;766;'00357';0.3779644730092272
00001;767;'00360';0.3779644730092272
00001;768;'00368';0.3779644730092272
00001;769;'00369';0.3779644730092272
00001;770;'00370';0.3779644730092272
00001;771;'00371';0.3779644730092272
00001;772;'00377';0.3779644730092272
00001;773;'00383';0.3779644730092272
00001;774;'00391';0.3779644730092272
00001;775;'00393';0.3779644730092272
00001;776;'00409';0.3779644730092272
